toi,pl_rade,pl_orbper,pl_trandurh,pl_trandeplim
8765560.0,78.98,47.1096306,5.741,CANDIDATE
11760860.0,0.92,2.41660149,1.9699,CONFIRMED
7910148.0,33.14,4.252082243,2.7543,FALSE POSITIVE
12459731.0,62.41,14.180228311,4.5344,FALSE POSITIVE
12735740.0,8.98,282.5253558,10.7965,CONFIRMED
4678875.0,148.25,1.87887673,6.60887,FALSE POSITIVE
7812175.0,33.3,17.79391159,4.3194,FALSE POSITIVE
7708193.0,219.02,7.942583252,7.0612,FALSE POSITIVE
5478083.0,679.44,15.85231085,4.8707,FALSE POSITIVE
10857342.0,300.82,2.415925551,9.7769,FALSE POSITIVE
5215700.0,112.77,0.656201038,4.17901,FALSE POSITIVE
8780959.0,395.94,2.617280959,9.661,FALSE POSITIVE
8780959.0,1.36,18.577903,20.11,CANDIDATE
5565486.0,68.92,1.412524016,5.74859,FALSE POSITIVE
8453214.0,26.2,5.77676732,6.822,FALSE POSITIVE
8552719.0,4.55,88.40678718,12.3079,CONFIRMED
8556077.0,1.23,3.635723653,2.1862,FALSE POSITIVE
7757698.0,2.6,369.181947,3.239,FALSE POSITIVE
8625821.0,21.23,45.3968385,4.477,FALSE POSITIVE
8652999.0,2.09,15.160166,5.856,FALSE POSITIVE
12164770.0,25.55,2.63009438,11.226,FALSE POSITIVE
9541322.0,25.39,9.40527028,2.076,FALSE POSITIVE
10470616.0,1.17,4.15713766,1.808,FALSE POSITIVE
10362031.0,1.22,3.2136904,2.205,FALSE POSITIVE
6373680.0,1.72,2.87066026,1.541,FALSE POSITIVE
9957351.0,36.87,0.991105114,2.2137,FALSE POSITIVE
5385575.0,21.34,12.425580393,57.2012,FALSE POSITIVE
3732035.0,2.57,138.944022,10.611,CONFIRMED
5385697.0,2.64,12.4260454,27.7691,FALSE POSITIVE
5385697.0,2.39,12.4260002,30.1966,FALSE POSITIVE
8823833.0,0.8,1.50650136,3.1126,FALSE POSITIVE
5008501.0,1.78,0.968026356,0.7143,CANDIDATE
5015913.0,120.02,1.179969562,1.9745,FALSE POSITIVE
5103942.0,26.09,10.10176739,2.1267,FALSE POSITIVE
5184709.0,2.03,10.57910009,1.4553,CANDIDATE
5195172.0,0.97,1.480283464,2.486,CONFIRMED
8678664.0,16.62,15.420409367,2.3707,FALSE POSITIVE
8832512.0,2.85,9.97682072,3.4873,CONFIRMED
8892721.0,4.57,61.4913415,9.627,FALSE POSITIVE
7778664.0,0.84,5.0263815,4.384,CANDIDATE
9042357.0,18.01,16.00351679,4.001,FALSE POSITIVE
9115681.0,77.99,1.86390886,4.414,FALSE POSITIVE
10481045.0,0.82,2.03743942,3.103,FALSE POSITIVE
8107034.0,2.55,332.74984,14.77,FALSE POSITIVE
8582291.0,1.22,2.4681015,2.83,FALSE POSITIVE
7967861.0,1.36,215.15218,19.97,FALSE POSITIVE
8179325.0,1.27,3.17275711,5.404,FALSE POSITIVE
5211199.0,2.09,6.68231249,3.251,CANDIDATE
5475494.0,1.84,0.73619448,1.1148,FALSE POSITIVE
9412445.0,0.95,10.18670759,7.498,FALSE POSITIVE
7866914.0,2.87,365.994154,13.071,FALSE POSITIVE
6057684.0,21.45,0.54028956,3.619,FALSE POSITIVE
5271608.0,1.53,2.49047468,2.2003,FALSE POSITIVE
5357470.0,13.55,2.17257963,1.5794,FALSE POSITIVE
5443775.0,3.87,3.307669761,1.672,FALSE POSITIVE
5527172.0,37.22,3.183961388,3.7875,FALSE POSITIVE
7386391.0,2.06,48.507991,8.984,FALSE POSITIVE
5529643.0,29.02,0.759766456,5.323,FALSE POSITIVE
9366989.0,9.82,1.219034472,2.151,FALSE POSITIVE
9468717.0,13.73,7.37339245,2.883,FALSE POSITIVE
9528420.0,19.58,4.70847097,6.0503,FALSE POSITIVE
9529744.0,4.69,2.404556949,7.4918,FALSE POSITIVE
7834712.0,3.0,66.119119,3.086,CANDIDATE
9574614.0,29.95,0.982090079,1.44892,CANDIDATE
9674608.0,24.74,2.972047661,1.198,FALSE POSITIVE
8495415.0,1.75,2.237180102,1.4734,FALSE POSITIVE
10341905.0,18.29,0.93374232,6.552,FALSE POSITIVE
12115188.0,1.57,0.495434094,1.2496,FALSE POSITIVE
9850957.0,2.74,8.48031302,5.988,FALSE POSITIVE
8189801.0,1.49,0.66682654,0.7847,CANDIDATE
11568224.0,8.13,0.882131829,6.8106,FALSE POSITIVE
7938883.0,37.47,0.489682339,1.7495,FALSE POSITIVE
9280239.0,2.89,364.751562,13.057,CONFIRMED
4544571.0,29.7,2.189098506,5.1498,FALSE POSITIVE
3245661.0,41.08,0.7088055,3.6789,FALSE POSITIVE
5618071.0,234.99,88.821421,9.35,FALSE POSITIVE
6312534.0,31.77,1.507761203,3.096,FALSE POSITIVE
6470917.0,1.08,1.506019633,2.408,FALSE POSITIVE
7431709.0,0.52,0.572513875,2.353,FALSE POSITIVE
6611330.0,32.5,35.14578122,2.253,FALSE POSITIVE
6699368.0,20.23,3.690317047,1.3784,FALSE POSITIVE
9886255.0,3.79,105.9566815,6.9988,CONFIRMED
9973855.0,0.81,2.95600563,2.6717,FALSE POSITIVE
10019399.0,18.48,11.805707539,2.0494,FALSE POSITIVE
7841368.0,1.43,25.3710555,3.739,FALSE POSITIVE
10028352.0,29.33,1.38680229,1.7065,CANDIDATE
10031707.0,155.18,8.58966893,6.962,FALSE POSITIVE
10092312.0,24.81,4.468456599,1.4195,FALSE POSITIVE
10407054.0,1.48,0.933754669,4.048,FALSE POSITIVE
6525185.0,1.32,1.71030803,2.718,FALSE POSITIVE
10812504.0,1.81,79.9201319,4.482,FALSE POSITIVE
8107115.0,1.64,199.3113,6.43,FALSE POSITIVE
10663411.0,1.59,157.82131,12.42,FALSE POSITIVE
10090219.0,22.63,2.28612573,12.408,FALSE POSITIVE
9205938.0,1.45,199.66876,8.996,CONFIRMED
9899217.0,1.36,1.33254971,4.69,FALSE POSITIVE
6750902.0,2.4,0.469334634,0.8864,FALSE POSITIVE
5895588.0,20.11,0.849277809,3.137,FALSE POSITIVE
6803855.0,2.19,71.4523167,6.276,CONFIRMED
6891366.0,1.38,1.752564549,3.503,FALSE POSITIVE
7448023.0,0.68,0.566816802,1.981,FALSE POSITIVE
6891637.0,1.06,1.752553762,3.877,FALSE POSITIVE
6975615.0,1.03,2.065351521,2.661,FALSE POSITIVE
7137725.0,1.7,2.253551793,3.66,FALSE POSITIVE
10153855.0,1.61,1.06378861,1.072,CONFIRMED
10294613.0,29.39,1.854493861,4.2367,FALSE POSITIVE
7879648.0,0.9,1.020713389,0.873,FALSE POSITIVE
10491044.0,1.33,2.1990638,3.197,FALSE POSITIVE
10614012.0,75.08,132.1331011,26.715,FALSE POSITIVE
10616415.0,89.35,1.120646438,1.7664,FALSE POSITIVE
6525193.0,1.57,1.710279417,2.252,FALSE POSITIVE
6866251.0,5.18,65.238281,5.756,FALSE POSITIVE
7117710.0,0.46,0.56679641,2.324,FALSE POSITIVE
7762723.0,0.68,9.88736642,4.23,CONFIRMED
4178606.0,6.3,42.3520039,7.773,CONFIRMED
5980208.0,0.91,0.789160884,0.9268,CONFIRMED
5303557.0,40.6,2.399081606,4.384,FALSE POSITIVE
10227863.0,19.28,5.14072621,27.24,FALSE POSITIVE
7281668.0,0.53,0.566798545,5.224,FALSE POSITIVE
8036287.0,2.03,1.44445234,0.9753,CONFIRMED
9602562.0,1.7,3.55653637,8.7,FALSE POSITIVE
10668665.0,31.99,9.60853601,3.672,FALSE POSITIVE
10407020.0,2.07,0.933747751,3.9236,FALSE POSITIVE
7380829.0,9.32,3.17463577,10.988,FALSE POSITIVE
7470491.0,48.23,0.902222843,2.0516,FALSE POSITIVE
7768952.0,20.05,22.4685309,3.034,FALSE POSITIVE
8162790.0,2.72,10.16104834,3.0448,FALSE POSITIVE
9655129.0,38.11,2.743978797,6.442,FALSE POSITIVE
9899483.0,2.16,1.332561398,4.103,FALSE POSITIVE
10917681.0,2.55,12.89623554,2.625,CANDIDATE
7882360.0,2.2,364.14397,15.37,FALSE POSITIVE
10965740.0,71.95,21.78769087,4.498,FALSE POSITIVE
11187436.0,5.1,5.90741476,1.016,CONFIRMED
11285136.0,10.92,2.368173896,2.346,FALSE POSITIVE
11298815.0,1.84,5.73865933,4.051,FALSE POSITIVE
11342573.0,53.1,91.05641908,6.7282,FALSE POSITIVE
7134626.0,1.53,2.52443998,2.369,CANDIDATE
9823519.0,1.93,4.49686066,1.7306,CONFIRMED
11246161.0,0.96,0.5374094,1.2039,CANDIDATE
7047824.0,2.1,24.7543849,3.39,CONFIRMED
4479633.0,1.03,0.475068516,0.8552,FALSE POSITIVE
4952341.0,3.37,1.79683793,7.911,FALSE POSITIVE
5385491.0,1.55,12.425484,28.0218,FALSE POSITIVE
11358389.0,1.6,17.7838298,3.997,CONFIRMED
5551504.0,1.4,1.204529346,1.62,FALSE POSITIVE
6421503.0,14.28,2.15839583,8.09,FALSE POSITIVE
10352333.0,1.37,1.570592397,0.623,CANDIDATE
7538434.0,2.07,371.1495,15.855,FALSE POSITIVE
10487119.0,49.25,3.374684854,4.48335,FALSE POSITIVE
10621666.0,1.12,2.61841046,3.304,FALSE POSITIVE
10747439.0,8.85,4.593594819,2.6391,FALSE POSITIVE
10749128.0,1.2,125.0426,8.99,FALSE POSITIVE
10813841.0,2.17,6.17039154,2.116,FALSE POSITIVE
10879656.0,0.68,0.364860478,1.4736,FALSE POSITIVE
12253474.0,1.66,6.422943288,1.0815,CANDIDATE
12691412.0,4.54,6.90522317,3.533,FALSE POSITIVE
5024482.0,2.63,1.5259105,3.114,FALSE POSITIVE
8175131.0,2.17,4.27121961,2.9283,FALSE POSITIVE
3764879.0,18.33,1.306984786,1.194,CANDIDATE
7177766.0,1.93,0.769358923,1.5364,FALSE POSITIVE
5513897.0,0.85,0.755109106,2.967,FALSE POSITIVE
10664416.0,19.02,25.3239215,70.405,FALSE POSITIVE
9602613.0,0.51,4.61225043,2.695,CONFIRMED
5807769.0,1.97,7.99022379,3.273,CONFIRMED
11495766.0,0.61,4.1749166,4.828,FALSE POSITIVE
7282154.0,0.63,0.56678694,1.959,FALSE POSITIVE
3228988.0,15.83,0.73094701,4.223,FALSE POSITIVE
2970804.0,35.3,0.686994057,3.5252,FALSE POSITIVE
7552701.0,1.3,1.324247867,1.4759,FALSE POSITIVE
7418173.0,79.67,0.780632043,1.4109,FALSE POSITIVE
3228804.0,14.43,0.730947169,4.396,FALSE POSITIVE
11045383.0,17.82,41.16676097,2.2133,FALSE POSITIVE
11391667.0,237.84,1.083736642,1.57912,FALSE POSITIVE
11392017.0,55.95,2.45570369,3.1,FALSE POSITIVE
3446451.0,2.78,0.64234875,1.3699,FALSE POSITIVE
6603756.0,16.0,5.204286663,6.2598,FALSE POSITIVE
8460600.0,18.9,6.352090869,3.88771,FALSE POSITIVE
12121470.0,1.46,1.877350712,1.7478,FALSE POSITIVE
3327993.0,21.43,2.11552348,6.712,FALSE POSITIVE
5467124.0,3.63,2.84573962,7.28,FALSE POSITIVE
7906739.0,1.02,7.01476115,3.945,FALSE POSITIVE
2860114.0,2.29,0.941603153,1.1886,FALSE POSITIVE
7199644.0,0.59,1.13357304,2.849,FALSE POSITIVE
11966253.0,0.88,0.643468999,1.1108,FALSE POSITIVE
10275805.0,35.36,112.645961,7.037,FALSE POSITIVE
5709889.0,0.58,0.526887517,0.8971,FALSE POSITIVE
3119256.0,1.82,4.14244748,2.203,FALSE POSITIVE
9943435.0,0.95,0.777663575,1.1741,FALSE POSITIVE
2442359.0,18.09,0.552834211,1.2887,FALSE POSITIVE
7707742.0,149.44,0.758354475,4.56811,FALSE POSITIVE
6041734.0,3.73,76.5369531,5.574,CONFIRMED
2010191.0,25.43,3.43525124,4.509,FALSE POSITIVE
5471675.0,40.82,0.962828092,4.411,FALSE POSITIVE
7601665.0,0.7,3.11141514,3.074,CANDIDATE
8845574.0,2.51,1.878156188,2.058,FALSE POSITIVE
2021440.0,23.56,7.81153999,5.984,FALSE POSITIVE
3122985.0,17.9,0.993488979,1.9694,FALSE POSITIVE
3248019.0,44.9,1.334104585,3.14624,FALSE POSITIVE
3328026.0,25.84,2.115498574,6.738,FALSE POSITIVE
7116024.0,0.69,3.40076682,4.7,FALSE POSITIVE
2014991.0,3.74,6.49676881,2.527,FALSE POSITIVE
12885212.0,1.27,2.057499811,2.569,FALSE POSITIVE
5894073.0,1.49,10.5856758,4.911,FALSE POSITIVE
10518424.0,15.78,2.69633621,5.238,FALSE POSITIVE
4245933.0,2.14,11.2580745,23.516,FALSE POSITIVE
7199724.0,0.66,0.566795586,4.124,FALSE POSITIVE
12935144.0,1.37,1.099291188,1.765,FALSE POSITIVE
6185496.0,1.43,0.47462889,1.0194,FALSE POSITIVE
6606438.0,3.16,103.4269873,5.03,CONFIRMED
9149789.0,1.0,0.352515897,1.0525,CANDIDATE
12170648.0,2.03,0.299697755,0.8473,FALSE POSITIVE
7051984.0,2.09,0.339069751,1.1516,CANDIDATE
7282168.0,0.42,0.56681727,1.779,FALSE POSITIVE
9851943.0,0.99,1.081935491,5.136,FALSE POSITIVE
5773121.0,1.27,0.524175803,0.7648,CONFIRMED
2708420.0,0.86,1.89129881,5.294,FALSE POSITIVE
4814502.0,1.41,4.94330596,2.9334,CONFIRMED
8142787.0,2.25,178.139072,9.654,CONFIRMED
7613620.0,0.79,0.619023176,1.496,CANDIDATE
3345675.0,15.08,120.00336404,3.3803,CANDIDATE
3654950.0,68.81,4.067371428,5.8962,FALSE POSITIVE
3836453.0,0.94,1.540395781,1.6305,FALSE POSITIVE
3952651.0,28.34,32.9045733,4.402,FALSE POSITIVE
3966262.0,21.49,2.46353343,2.954,FALSE POSITIVE
4144231.0,24.11,22.91339043,3.94,FALSE POSITIVE
9964670.0,1.5,1.541350116,3.29,FALSE POSITIVE
6209798.0,12.6,1.205412526,1.537,FALSE POSITIVE
6525249.0,23.38,1.710316235,3.614,FALSE POSITIVE
11075429.0,3.01,23.9210408,5.174,CONFIRMED
11705004.0,1.96,9.03326435,2.857,CONFIRMED
6137681.0,28.27,356.535835,5.467,FALSE POSITIVE
11244682.0,1.32,3.490785878,1.4513,CONFIRMED
9655419.0,79.14,1.92149487,1.891,FALSE POSITIVE
5895158.0,1.29,1.093665854,1.4399,CONFIRMED
4947556.0,2.98,141.608555,7.685,CANDIDATE
7287028.0,0.68,3.6092231,2.8,CANDIDATE
5471690.0,1.47,12.4247333,16.828,FALSE POSITIVE
8376848.0,25.01,11.4927112,7.764,CANDIDATE
5350447.0,27.74,70.7511986,6.198,FALSE POSITIVE
4173026.0,2.91,116.583183,5.8,CONFIRMED
8934103.0,3.06,175.13892,10.767,CONFIRMED
7618364.0,92.86,1.302061421,1.8238,FALSE POSITIVE
4150390.0,27.32,55.25178622,6.094,FALSE POSITIVE
4851464.0,21.49,5.548250634,6.06772,FALSE POSITIVE
4913000.0,3.98,4.442520831,2.4779,FALSE POSITIVE
4945877.0,1.27,1.339670241,1.895,FALSE POSITIVE
5110423.0,28.98,2.685223546,4.0632,FALSE POSITIVE
2581191.0,1.17,1.99042642,3.083,FALSE POSITIVE
7379385.0,2.44,67.230028,25.01,FALSE POSITIVE
6199702.0,1.93,0.805259637,0.9779,FALSE POSITIVE
6307083.0,1.6,75.3787816,5.268,FALSE POSITIVE
6780158.0,36.93,2.464160779,2.427,FALSE POSITIVE
7199756.0,0.54,0.566781152,3.995,FALSE POSITIVE
4947556.0,2.08,13.0267964,0.785,CONFIRMED
7362696.0,21.42,4.93129874,1.8626,FALSE POSITIVE
3865595.0,104.18,5.59187448,1.6782,FALSE POSITIVE
9593528.0,43.81,1.88665445,1.343,FALSE POSITIVE
5195945.0,73.15,14.53682228,3.195,FALSE POSITIVE
7300182.0,2.22,172.820248,7.343,CANDIDATE
5288577.0,2.43,1.72853003,3.819,FALSE POSITIVE
11969988.0,1.68,2.19068738,4.41,FALSE POSITIVE
8483258.0,5.68,372.16478,11.288,FALSE POSITIVE
4832225.0,2.82,0.947730124,1.1171,FALSE POSITIVE
9009953.0,3.41,234.240739,12.925,CONFIRMED
7664272.0,1.72,341.01495,5.12,FALSE POSITIVE
5302006.0,4.79,6.14631207,3.803,FALSE POSITIVE
5306720.0,39.49,27.36432337,3.545,FALSE POSITIVE
5389540.0,1.98,10.26231992,3.568,FALSE POSITIVE
5444384.0,11.12,1.519529227,5.1675,FALSE POSITIVE
5450814.0,21.23,6.487525901,2.4536,FALSE POSITIVE
7116519.0,0.92,0.56676437,2.326,FALSE POSITIVE
9635510.0,21.19,2.35197616,5.304,FALSE POSITIVE
8076630.0,1.88,0.861643331,2.4318,FALSE POSITIVE
4077901.0,1.09,12.1097626,10.174,FALSE POSITIVE
10271691.0,0.76,63.909601,11.85,FALSE POSITIVE
10544677.0,49.24,19.7352868,5.097,FALSE POSITIVE
7199883.0,0.56,0.566799125,3.072,FALSE POSITIVE
9904006.0,1.39,20.1890396,6.251,CANDIDATE
8552587.0,24.17,1.061935973,3.3177,FALSE POSITIVE
6019872.0,14.96,1.485898163,2.446,FALSE POSITIVE
7679812.0,2.05,38.5763483,19.861,CONFIRMED
4864734.0,77.83,1.845610523,2.337,FALSE POSITIVE
7366501.0,1.0,7.3812344,2.802,CANDIDATE
8282846.0,2.67,133.303247,7.342,CONFIRMED
5938970.0,3.14,125.4132302,2.3241,CONFIRMED
8381693.0,29.53,21.5702917,40.4,FALSE POSITIVE
4929299.0,1.87,0.868723418,1.4617,FALSE POSITIVE
7375348.0,1.77,25.30893566,5.7704,CONFIRMED
5565497.0,36.77,1.412526202,5.49,FALSE POSITIVE
5730389.0,6.42,2.759573341,6.999,FALSE POSITIVE
5802478.0,1.95,3.79188234,2.15,FALSE POSITIVE
5942093.0,29.24,14.38724729,1.9078,FALSE POSITIVE
5992270.0,3.45,58.4302648,7.18,FALSE POSITIVE
7117126.0,0.43,0.566717263,2.6079,FALSE POSITIVE
4761060.0,6.65,13.37935853,8.809,FALSE POSITIVE
5479802.0,3.55,13.26255423,4.65,FALSE POSITIVE
5607631.0,28.96,20.5696575,4.263,FALSE POSITIVE
4951249.0,1.7,4.52342256,2.531,FALSE POSITIVE
9156585.0,4.56,22.32423657,3.669,FALSE POSITIVE
3121340.0,52.16,0.723947772,2.125,FALSE POSITIVE
8636434.0,3.28,308.544422,18.503,CONFIRMED
5952366.0,35.74,0.905679492,2.1164,FALSE POSITIVE
5952366.0,5.07,22.735911,42.435,FALSE POSITIVE
6045250.0,48.79,0.909310626,3.4411,FALSE POSITIVE
5598595.0,1.08,0.648774274,2.643,FALSE POSITIVE
9763754.0,0.93,17.47702,54.52,FALSE POSITIVE
8435247.0,28.44,0.696125302,2.0054,FALSE POSITIVE
8332986.0,40.73,302.38867822,3.1229,FALSE POSITIVE
9425139.0,7.82,305.0762469,6.255,CANDIDATE
6364327.0,20.41,5.24372504,17.136,FALSE POSITIVE
6762829.0,30.77,18.795269797,9.9816,FALSE POSITIVE
7369865.0,12.62,42.2625935,4.465,FALSE POSITIVE
7593110.0,24.15,3.549386251,2.4342,FALSE POSITIVE
7810483.0,3.09,29.92208104,2.7716,CONFIRMED
7117147.0,0.71,0.566812588,3.596,FALSE POSITIVE
6634133.0,19.64,9.94221873,2.453,FALSE POSITIVE
7021534.0,1.46,9.06557317,1.6208,FALSE POSITIVE
9277210.0,1.21,4.9432827,40.01,FALSE POSITIVE
9728465.0,2.29,7.35390869,2.061,FALSE POSITIVE
7124026.0,1.41,15.7455586,13.877,FALSE POSITIVE
7200485.0,0.59,0.566796615,1.999,FALSE POSITIVE
9904006.0,1.34,8.48651582,5.267,CONFIRMED
4544572.0,33.45,2.189092892,5.1128,FALSE POSITIVE
5738634.0,3.05,2.40435335,4.07,FALSE POSITIVE
10152836.0,5.24,220.9290121,7.335,FALSE POSITIVE
10651816.0,19.66,3.1877519,14.836,FALSE POSITIVE
7367164.0,0.87,3.76565247,1.557,CANDIDATE
6964043.0,39.84,10.72396374,3.8439,FALSE POSITIVE
3644523.0,36.8,119.67747,32.274,FALSE POSITIVE
11909686.0,50.98,185.9526325,3.5964,FALSE POSITIVE
12644769.0,23.2,41.077590334,6.20583,FALSE POSITIVE
6233890.0,65.37,2.99540439,6.172,FALSE POSITIVE
7671950.0,1.28,10.5994606,9.484,CANDIDATE
7918172.0,44.59,63.934965,12.71,FALSE POSITIVE
8009496.0,4.79,38.4769457,5.825,FALSE POSITIVE
8081187.0,35.34,37.3228722,7.2146,CONFIRMED
8111919.0,3.68,1.664980224,1.7455,FALSE POSITIVE
8127586.0,1.82,16.6094904,3.189,FALSE POSITIVE
7117485.0,3.37,0.566789505,5.835,FALSE POSITIVE
2860793.0,17.88,2.62982665,6.213,FALSE POSITIVE
3851130.0,1.5,2.69787749,1.915,FALSE POSITIVE
7257363.0,1.15,5.23340265,3.242,FALSE POSITIVE
11922722.0,1.12,3.51289168,3.313,FALSE POSITIVE
12061969.0,1.82,14.092583189,4.1536,CONFIRMED
7203326.0,1.37,9.087508013,2.7597,FALSE POSITIVE
8030339.0,2.17,0.65244373,1.471,FALSE POSITIVE
9899414.0,30.04,1.332564704,5.9775,FALSE POSITIVE
5471059.0,49.84,2.636899795,0.9105,FALSE POSITIVE
7458309.0,17.38,0.660629055,5.894,FALSE POSITIVE
7777372.0,1.14,0.885123683,3.3865,FALSE POSITIVE
7377200.0,4.11,471.65421,3.456,FALSE POSITIVE
6312314.0,1.1,1.221204888,1.8511,FALSE POSITIVE
6468337.0,1.3,0.959853772,1.9163,FALSE POSITIVE
9084778.0,6.77,0.592243731,1.386,CANDIDATE
10357040.0,1.91,46.882525,1.93,FALSE POSITIVE
10514429.0,1.85,20.7191626,3.912,FALSE POSITIVE
7747103.0,3.93,399.37587,21.25,CANDIDATE
8127607.0,6.64,16.60973843,4.515,FALSE POSITIVE
8129042.0,5.06,54.323118,25.863,FALSE POSITIVE
8180020.0,19.04,5.803127153,4.9041,FALSE POSITIVE
8223328.0,719.49,35.51619219,2.5,FALSE POSITIVE
8444552.0,39.51,0.589049151,2.25397,FALSE POSITIVE
6342333.0,3.24,80.2321467,4.656,CONFIRMED
10674871.0,32.16,41.88970036,1.35,CANDIDATE
6032517.0,4.51,1.791406261,2.8159,FALSE POSITIVE
4768846.0,2.89,1.25483232,2.67,FALSE POSITIVE
8260234.0,1.26,5.71483873,2.748,FALSE POSITIVE
7210749.0,2.24,17.5859472,3.815,FALSE POSITIVE
9282769.0,27.36,1.332567005,6.3373,FALSE POSITIVE
10404582.0,1.25,10.32736351,1.889,CONFIRMED
7777416.0,1.97,2.54557259,5.636,FALSE POSITIVE
7597005.0,1.72,0.704541784,1.0726,FALSE POSITIVE
5479717.0,28.06,0.697996932,4.3323,FALSE POSITIVE
3764714.0,85.25,6.63449721,22.982,FALSE POSITIVE
11392618.0,3.71,110.9215892,5.282,FALSE POSITIVE
4474645.0,21.04,3.88673217,20.491,FALSE POSITIVE
4570949.0,13.43,1.544928892,1.43586,CONFIRMED
4927315.0,3.12,11.76921923,3.219,FALSE POSITIVE
4928119.0,50.33,44.638983058,3.04001,FALSE POSITIVE
11518201.0,1.75,1.236866732,1.242,CANDIDATE
10934313.0,1.31,1.926888595,1.235,FALSE POSITIVE
11497958.0,1.06,34.1420506,2.945,CONFIRMED
7516809.0,1.16,0.241842544,0.7257,FALSE POSITIVE
6115516.0,1.53,0.865759153,0.8408,FALSE POSITIVE
9758032.0,0.85,1.332035996,1.391,CANDIDATE
6444896.0,0.49,8.68910764,1.1627,CONFIRMED
11442793.0,1.53,8.71980135,3.7454,CONFIRMED
11442793.0,1.29,7.00821787,3.812,CONFIRMED
7812455.0,33.18,0.903583394,1.5942,FALSE POSITIVE
9520443.0,1.34,0.99014722,0.9394,FALSE POSITIVE
7461307.0,0.82,0.77359329,1.7603,FALSE POSITIVE
7269881.0,0.82,0.306937807,0.5925,FALSE POSITIVE
6974658.0,1.11,0.716531851,0.655,CANDIDATE
10964265.0,1.75,0.637487312,1.9626,FALSE POSITIVE
8672910.0,1.41,5.71489488,2.0705,FALSE POSITIVE
7269493.0,1.36,76.642481,5.476,FALSE POSITIVE
9634821.0,2.17,5.47715718,1.3849,CANDIDATE
9827149.0,1.69,5.9703813,0.669,FALSE POSITIVE
9602613.0,0.53,7.57299816,2.645,CANDIDATE
9758089.0,2.26,32.376183,4.4639,CONFIRMED
10005758.0,6.36,284.063137,8.297,CONFIRMED
9532424.0,1.62,4.30908594,1.52,FALSE POSITIVE
9950316.0,0.98,57.104588,11.5,FALSE POSITIVE
6028860.0,6.69,0.422015793,1.23416,FALSE POSITIVE
6778019.0,1.14,0.945825494,1.8496,FALSE POSITIVE
4571536.0,1.29,0.676715927,0.63,FALSE POSITIVE
10904004.0,0.76,4.64490141,2.456,CANDIDATE
3336283.0,0.82,0.576441813,2.027,FALSE POSITIVE
5695904.0,0.58,0.423854275,1.0198,FALSE POSITIVE
11304987.0,32.44,0.692693892,1.2804,FALSE POSITIVE
11709423.0,4.09,0.768934934,1.216,FALSE POSITIVE
8758136.0,1.1,0.998212785,2.489,FALSE POSITIVE
12405333.0,1.04,0.764863517,1.16,CONFIRMED
10617638.0,1.16,0.710894157,1.0183,FALSE POSITIVE
12833566.0,1.49,0.537839241,2.169,FALSE POSITIVE
9153554.0,2.25,0.373684977,0.9621,FALSE POSITIVE
6461850.0,1.03,0.544962596,1.085,FALSE POSITIVE
7613246.0,0.9,0.769127296,0.998,FALSE POSITIVE
2715695.0,1.64,4.09578199,1.704,CONFIRMED
11442793.0,2.62,91.9401253,9.195,CONFIRMED
12352520.0,1.33,4.5770016,0.949,CONFIRMED
7455981.0,0.72,14.4540329,7.183,CONFIRMED
7107561.0,1.54,0.812587678,1.1144,FALSE POSITIVE
9605552.0,0.61,9.3210841,1.81,CANDIDATE
11237332.0,1.21,19.3073774,3.437,FALSE POSITIVE
8669092.0,80.25,1.000840564,1.3292,FALSE POSITIVE
5474613.0,22.29,13.6164547,5.175,CONFIRMED
9823519.0,1.4,1.766789509,1.3345,CONFIRMED
2715695.0,1.46,7.55842923,2.91,CANDIDATE
10587105.0,2.44,35.8656484,8.035,CONFIRMED
8558011.0,0.91,0.638162933,1.2313,CONFIRMED
7885494.0,0.86,1.72929014,3.609,FALSE POSITIVE
5281714.0,2.38,40.301684,1.398,FALSE POSITIVE
5283728.0,1.33,43.681309,12.37,CANDIDATE
5289857.0,2.19,26.524553,2.359,FALSE POSITIVE
5303185.0,1.47,26.1537851,1.802,FALSE POSITIVE
5308777.0,37.61,0.944598153,4.018,FALSE POSITIVE
5364090.0,0.9,354.63284,2.227,FALSE POSITIVE
5374838.0,7.57,230.180357,13.436,CANDIDATE
6364143.0,0.75,5.2433865,12.472,FALSE POSITIVE
6364307.0,12.68,5.2435703,15.864,FALSE POSITIVE
6366559.0,1.59,55.7583803,2.497,CANDIDATE
6367663.0,1.16,3.781123,8.15,CANDIDATE
6368905.0,2.0,220.720142,8.186,CANDIDATE
6369548.0,20.5,634.84739,16.186,FALSE POSITIVE
6372194.0,7.22,281.5921577,5.673,CANDIDATE
6387557.0,1.95,103.722152,6.061,CANDIDATE
3098843.0,1.84,29.9756697,2.987,FALSE POSITIVE
3958301.0,4.02,387.56519,13.28,FALSE POSITIVE
5353137.0,0.74,31.5073649,7.362,FALSE POSITIVE
4932689.0,31.25,18.1118457,6.309,FALSE POSITIVE
5294945.0,1.42,32.5474295,6.945,CANDIDATE
7742408.0,2.97,33.4969115,4.833,CONFIRMED
3968809.0,2.61,411.8969,6.203,CANDIDATE
3973549.0,3.39,1.389947459,1.193,FALSE POSITIVE
3974928.0,5.52,127.671711,2.637,CANDIDATE
4058169.0,70.53,282.5363563,10.3088,FALSE POSITIVE
4068391.0,2.87,289.490952,3.91,FALSE POSITIVE
